,asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,product_availability
1464,B00QJDVBFU,"Kindle Paperwhite 3G, 6&quot; High-Resolution Display (300 ppi) with Built-in Light, Free 3G + Wi-Fi (International Version, Previous Generation - 7th)",,,3.5,104,1,,False,False,False,False,,False,
1465,B06WWPK9FR,mumbi Protective Case for Huawei Honor 6,18.01,,4.5,170,1,18.01,False,False,False,False,Price may vary by color,False,
1466,B0DHF434KH,Echo Show 5 with WiZ Smart Color Bulb,100.98,,,0,1,100.98,False,False,False,False,,False,
1467,B0CKM2K56Q,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 32 GB | Lilac &amp; Made for Amazon Clear Case &amp; Stylus Pen",204.97,,,0,1,204.97,False,False,False,False,,False,
1468,B0D642ZBRN,Amazon Fire Max 11 Bundle with Herschel Classic Backpack and Magnetic Cover,249.97,334.98,,0,1,249.97,False,False,False,False,List: ,False,
1469,B0D54VCK4P,Echo Show 8 (3rd gen) with Sengled Bluetooth Mesh bulb,167.87,169.97,,0,1,167.87,False,False,False,False,List: ,False,
1470,B0CX7NMCFZ,"Ring Pan-Tilt Indoor Cam, White and Ring Pan-Tilt Stick Up Cam Plug-In, White",199.99,224.97,,0,1,199.99,False,False,False,False,Was: ,False,
1471,B0CX7D2QH9,"Ring Pan-Tilt Indoor Cam, Black with Ring Battery Doorbell Plus, Satin Nickel",229.98,,,0,1,229.98,False,False,False,False,,False,
1472,B01FXUU43O,mumbi Protective Cover for Samsung Galaxy Grand Prime Ultra Slim transp. Schwarz,17.7,,4.3,185,1,17.7,False,False,False,False,Price may vary by color,False,
1473,B004G5ZXKM,"Skinit Kindle Skin (Fits Kindle Keyboard), Psi Upsilon",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1474,B004G5ZXAW,"Skinit Kindle Skin (Fits Kindle Keyboard), Delta Chi",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1475,B004G5ZVEA,"Skinit Kindle Skin (Fits Kindle Keyboard), University of Louisiana Monroe",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1476,B004G5ZUT6,"Skinit Kindle Skin (Fits Kindle Keyboard), Florida Atlantic University",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1477,B00472O56C,"Skinit Kindle Skin (Fits Kindle Keyboard), New Orleans Hornets",9.0,24.99,,0,1,9.0,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1478,B00472O4HW,"Skinit Kindle Skin (Fits Kindle Keyboard), Altanta Hawks",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1479,B0D9J1VCV2,Fire TV Bundle: Includes Amazon Fire TV 55&quot; Omni Series 4K UHD smart TV &amp; Made for Amazon Universal Tilting TV Wall Mount for 50-86&quot; TVs,459.98,609.98,,0,1,459.98,False,False,False,False,List: ,False,
1480,B07G1MM33J,3-Year Accident Protection for Echo Input (2018 release),9.99,,5,3,1,9.99,False,False,False,False,,False,
1481,B01IQ6CLZG,3-Year Accident Protection for Kindle Oasis (2017 release),39.99,,4.2,156,1,39.99,False,False,False,False,,False,
1482,B007P0611K,Griffin Survivor Case for iPhone 4/4S - Sand,38.43,,4.2,457,1,38.43,False,False,False,False,($29.56$29.56/100 g),False,
1483,B0CWM6QT7R,Fire Max 11 Keyboard Case + 2-Year Protection Plan,102.98,,,0,1,102.98,False,False,True,False,,False,
1484,B07G2K3V3V,"2-Year Protection Plan plus Accident Protection for Echo Show (2018 release, delivered via e-mail)",34.99,,4.6,623,1,34.99,False,False,False,False,,False,
1485,B00B2GYGR4,"Ace Zip Around Cover, Deep Pink/Navy Chevron (fits Kindle, Paperwhite, and Touch)",22.49,37.99,3,11,1,22.49,False,False,False,False,List: ,False,
1486,B0DGRKGFYY,Echo Show 10 with Globe Electric Smart Bulb,261.98,,,0,1,261.98,False,False,False,False,,False,
1487,B0083MQYMA,DecalGirl Kindle Touch Skin - Queen Mother (does not fit Kindle Paperwhite),14.99,,5,1,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1488,B08L97M89Y,"Fire 7 Kids Tablet 32GB Blue with Made for Amazon Kids Tablet Backpack, Layers",114.98,124.98,4.5,123,1,114.98,False,False,False,False,List: ,False,Only 2 left in stock - order soon.
1489,B0DHF86WY5,Echo Pop with WiZ Smart Color Bulb,50.98,,,0,1,50.98,False,False,False,False,,False,
1490,B005NZKKT8,"Trip Jacket for Kindle 4, Kindle Touch, and Kobo Touch (Pink)",,,4.2,47,1,22.38,False,False,False,False,No featured offers available,False,
1491,B0CX841LPW,"Ring Pan-Tilt Indoor Cam, White with Ring Spotlight Cam Pro Plug-In, White",279.99,,,0,1,279.99,False,False,False,False,,False,
1492,B0D8RYF3NV,"Certified Refurbished Amazon eero 6 dual-band mesh Wi-Fi 6 system, with built-in Zigbee smart home hub (1 router + 3 extenders)",284.96,,,0,1,284.96,False,False,False,False,,False,
1493,B01DWXWRWU,2-Year Accident Protection for Kindle (2016 release),14.99,,4.3,211,1,14.99,False,False,False,False,,False,
1494,B01IQEJ58O,3-Year Accident Protection for Echo Plus,19.99,24.99,4.5,141,1,19.99,False,False,False,False,List: ,False,
1495,B0DGRM18FS,Echo Show 10 with Amazon Basics Smart Color Bulb,262.98,,,0,1,262.98,False,False,False,False,,False,
1496,B07PLFLMRB,"2-Year Protection Plan plus Accident Protection for Echo 3rd-Gen (2019 release, delivered via e-mail)",14.99,17.99,4.6,909,1,14.99,False,False,False,False,List: ,False,
1497,B0DGQYJDDY,Echo Pop with Globe Electric,51.98,,,0,1,51.98,False,False,False,False,,False,
1498,B0083MR118,DecalGirl Kindle Touch Skin - Army Pink (does not fit Kindle Paperwhite),14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1499,B005Z44VEW,Decalgirl Kindle Touch Skin - Tropical Patchwork (does not fit Kindle Paperwhite),14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 14 left in stock (more on the way).
1500,B004G5ZXJS,"Skinit Kindle Skin (Fits Kindle Keyboard), Delta Sigma Phi",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1501,B004G5ZXES,"Skinit Kindle Skin (Fits Kindle Keyboard), Theta Chi",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1502,B004G5ZVMC,"Skinit Kindle Skin (Fits Kindle Keyboard), Wake Forest",9.0,24.99,,0,1,9.0,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1503,B00472O58U,"Skinit Kindle Skin (Fits Kindle Keyboard), Los Angeles Clippers",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1504,B00472O4FY,"Skinit Kindle Skin (Fits Kindle Keyboard), Philadelphia 76ers",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1505,B07G16P13C,2-Year Accident Protection for Echo Plus (2018 release),19.99,,4.4,254,1,19.99,False,False,False,False,,False,
1506,B06XFT8YCR,URB5171W Urban Xperia XA1 White,14.99,,4.4,2,1,14.99,False,False,False,False,,False,
1507,B00A0H3MYY,"Sandberg Bling Cover iPh5 Diamond Pink, 403-50",40.0,,,0,1,40.0,False,False,False,False,,False,
1508,B08VJKTX3H,High Protection Transparent Cover for Samsung S20 Ultra,19.35,,,0,1,19.35,False,False,False,False,,False,
1509,B0DHF44GJJ,Echo Dot with WiZ Smart Color Bulb,60.98,,,0,1,60.98,False,False,False,False,,False,
1510,B0DDZTCVTM,Echo Show 10 with Energetic Smart Color Bulb,263.28,,,0,1,263.28,False,False,False,False,,False,
1511,B011LRYQ64,"NuPro Fire HD 10 Slim Standing Case (5th Generation - 2015 release), Turquoise",,,3.9,109,2,15.99,False,False,False,False,No featured offers available,False,
1512,B0CKWS4MVF,"Luna Bundle: Includes, Certified Refurbished Official Luna Wireless Controller &amp; Made for Amazon Phone Clip",74.98,,,0,1,74.98,False,False,False,False,,False,
1513,B07TFBSW8N,"1-Year Protection Plan plus Accident Protection for Fire TV Blaster (2019 release, delivered via e-mail)",1.99,,,0,1,1.99,False,False,False,False,,False,
1514,B0DGQX998N,Echo Dot with Globe Electric Smart Bulb,61.98,,,0,1,61.98,False,False,False,False,,False,
1515,B0CY7D9WCJ,"Blink Outdoor 4 (4th Gen) + Battery Extension Pack — Four-year battery wire-free smart security camera, two-way audio, HD live view, enhanced motion detection — 6 camera system",,,,0,1,,False,False,False,False,,False,
1516,B0CM88KDG8,Fire HD 10 Kids Tablet (Disney Princess) + Kids Stylus,216.98,,,0,1,216.98,False,False,False,False,,False,
1517,B0DF16Z5DJ,Echo Show 15 with TP-Link Tapo Smart Color Bulb,,,,0,1,,False,False,False,False,,False,
1518,B00DQZPG1E,"Incipio Hive Response Standing Case for Kindle Fire HDX 7&quot;, Purple",29.99,,3.5,115,1,29.99,False,False,False,False,,False,
1519,B0DDZZK5W5,Echo Dot with Energetic Smart Color Bulb,63.28,63.98,,0,1,63.28,False,False,False,False,List: ,False,
1520,B0D54TXMGJ,Echo Dot + Sengled Bluetooth Mesh Bulb,67.87,69.97,,0,1,67.87,False,False,False,False,List: ,False,
1521,B0083MR0LO,DecalGirl Kindle Touch Skin - Futurama: Bender (does not fit Kindle Paperwhite),14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,Only 18 left in stock (more on the way).
1522,B004G5ZV5O,"Skinit Kindle Skin (Fits Kindle Keyboard), Seton Hall University",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1523,B00472O558,"Skinit Kindle Skin (Fits Kindle Keyboard), Washington Wizards",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1524,B00472O4G8,"Skinit Kindle Skin (Fits Kindle Keyboard), Toronto Raptors",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1525,B0922BQL44,AC Adapter for Hobbyzone 4-7 Cell Hobby Zone 4Cell 5Cell 6Cell 7Cell HBZ4745 PSU,15.09,,,0,1,15.09,False,False,False,False,,False,
1526,B00YYZKPWU,"Refurbished Fire w/LotCode, 7&quot; Display, Wi-Fi, 8 GB - R",99.99,,3.6,1007,1,99.99,False,False,False,False,,False,
1527,B0CTMT88D6,"Amazon eero Pro 6E mesh wifi system with 1 month free eero Plus (auto-renews) - Coverage up to 6,000 sq. ft., Connect 100+ devices, 3-pack",549.99,,,0,1,549.99,False,False,True,False,,False,
1528,B0CTMT3WR4,"Amazon eero Pro 6E mesh wifi system with 1 month free eero for Business (auto-renews annually) - Coverage up to 4,000 sq. ft., Connect 100+ devices, 2-pack",399.99,,,0,1,399.99,False,False,True,False,,False,
1529,B0CTMSTPM8,"Amazon eero Max 7 mesh wifi system with 1 month free eero for Business (auto-renews annually) - Wireless speeds up to 4.3 Gbps, Coverage up to 7,500 sq. ft., Connect 200+ devices, 3-pack",,,,0,1,,False,False,True,False,,False,
1530,B09BPC6R5X,Amazon Fire TV 75&quot; Omni Series 4K UHD smart TV bundle with Full Motion Wall Mount and Red Remote Cover,,,5,3,1,,False,False,False,False,List: ,False,
1531,B07G1L7HH9,3-Year Accident Protection for Echo Auto,7.99,,,0,1,7.99,False,False,False,False,,False,
1532,B07K7XPQRG,Android One X3 Case Cover Notebook Type Android One X3 #009 Ribbon Black Border Smartphone Cover Smartphone Case Notebook Case Notebook Cover x3-tc009-bk07,28.41,,,0,1,28.41,False,False,False,False,,False,
1533,B0C2S97Z4Q,"Amazon Fire 7 Kids tablet, 7&quot; display 32GB (Purple) + Kids Zipper Sleeve (Blue)",149.98,,,0,1,149.98,False,False,False,False,,False,
1534,B08GKSDJD9,Caseink Case for Xiaomi Redmi Note 9S (6.67) [Gel HD Design Printed in France Christmas Collection Scarf Deer Design – Soft – Ultra Slim ],20.2,,,0,1,20.2,False,False,False,False,Price may vary by color,False,
1535,B086N2XM1G,Caseink Case for Huawei Honor 9X (6.59) [HD Gel Printed in France Collection Quote Design Life&#x27;s Better with a Cat – Soft – Ultra Slim ],21.3,,,0,1,21.3,False,False,False,False,Price may vary by color,False,
1536,B07RCGGBFW,Nokia 9 PureView Ultra Slim 6 Inch Case - Macaroons,26.1,,,0,1,26.1,False,False,False,False,Price may vary by color,False,
1537,B07QWFQ82D,ZOKKO Case for Galaxy S9 Plus Mum of Love Transparent Soft Ink Black,17.98,,,0,1,17.98,False,False,False,False,,False,
1538,B07DJQ3BZC,Silica DMT001PINK Transparent TPU Case with Colour for Apple iPhone 7 Pink,18.18,,,0,1,18.18,False,False,False,False,,False,
1539,B0BC2MSPDS,"Fire HD 10 Tablet (64 GB, Denim, Lockscreen Ad Supported) + 2-Year Protection Plan",214.98,,,0,1,214.98,False,False,True,False,,False,Only 1 left in stock - order soon.
1540,B005Z44Z16,Decalgirl Kindle Touch Skin - SciFi (does not fit Kindle Paperwhite),14.99,,,0,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1541,B00472O4FE,"Skinit Kindle Skin (Fits Kindle Keyboard), New Jersey Nets",12.49,24.99,,0,1,12.49,False,False,True,True,List: ,False,Only 1 left in stock - order soon.
1542,B0D647673S,Amazon Fire Max 11 Bundle with Herschel Classic Backpack and Echo Buds,254.97,334.98,4.3,3,1,254.97,False,False,False,False,List: ,False,
1543,B00J0M4KW8,Schlage Lock Company F51APLY716CAM F51A Plymouth 716 CAM 16211 10027 Camelot Deco Rose Entry,,,4,1,4,48.33,False,False,False,False,No featured offers available,False,
1544,B01IQERSM4,2-Year Protection Plan plus Accident Protection for Echo Look (delivered via e-mail),24.99,,,0,1,24.99,False,False,False,False,,False,
1545,B09ZQ691Q1,"Fire HD 8 Kids Tablet 8&quot; HD (32GB, Blue) with Backpack + Portable Charger",,,5,2,1,,False,False,False,False,,False,
1546,B009GU9Q5K,Kindle Fire HD 8.9&quot; Skin Kit/Decal - Futurama: Bender&#x27;s Face (will not fit HDX models),19.99,,3.7,5,1,19.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1547,B0083MR63Q,DecalGirl Kindle 6&quot; Skin - Sweet Shoppe,14.99,,2.9,6,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1548,B0083MQQAK,DecalGirl Kindle Touch Skin - Sweet Shoppe (does not fit Kindle Paperwhite),14.99,,3,5,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1549,B0083MQNMQ,DecalGirl Kindle Touch Skin - Garden Of Prayer (does not fit Kindle Paperwhite),14.99,,2.9,7,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1550,B005Z45C40,Kindle Fire Skin Kit/Decal - Flotsam and Jetsam (will not fit HD or HDX models),14.99,,4,5,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1551,B005Z451E6,Decalgirl Kindle Touch Skin - Army Pride (does not fit Kindle Paperwhite),14.99,,5,3,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1552,B005Z450C4,Decalgirl Kindle Touch Skin - Line Dance (does not fit Kindle Paperwhite),14.99,,4,4,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1553,B005Z44TE4,Decalgirl Kindle Touch Skin - The Window (does not fit Kindle Paperwhite),14.99,,2.4,4,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1554,B005Z44OWQ,Decalgirl Kindle Touch Skin - Forest (does not fit Kindle Paperwhite),14.99,,5,3,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1555,B005Z44LKG,Decalgirl Kindle Skin - Gypsy,14.99,,4,3,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1556,B005Z44FLG,Decalgirl Kindle Skin - Tropical Patchwork,14.99,,5,2,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1557,B005Z44EXK,Decalgirl Kindle Skin - Vintage Scarlet,14.99,,4.5,2,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1558,B005Z44D22,Decalgirl Kindle Skin - Sanctuary,14.99,,3.5,3,1,14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
1559,B003DKJ7US,"Incipio Xenon Kindle DX Case with Reading Light, Blue",39.99,,2.5,7,1,39.99,False,False,False,False,Also available in Pink,False,
1560,B003DKJ7TY,"Incipio dermaSHOT Kindle DX Case (Fits 9.7&quot; Display, Latest and 2nd Generation Kindles), Blue",24.99,,3.4,3,1,24.99,False,False,False,False,,False,
1561,B003AYLJBM,"Incipio dermaSHOT Kindle Case (Fits 6&quot; Display, 2nd Generation Kindle), Pink",19.99,,3,7,1,19.99,False,False,False,False,,False,
1562,B009GU8Y4Y,Kindle Paperwhite Skin Kit/Decal - USMC Camo,16.99,,4.2,17,1,16.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
